loc,cases,deaths,date,Region,year
BENGUET,23,0,17/09/2017,CAR,2017
BENGUET,33,0,24/09/2017,CAR,2017
BENGUET,29,0,1/10/2017,CAR,2017
BENGUET,20,0,8/10/2017,CAR,2017
BENGUET,20,0,15/10/2017,CAR,2017
BENGUET,19,0,22/10/2017,CAR,2017
BENGUET,9,0,29/10/2017,CAR,2017
BENGUET,16,0,5/11/2017,CAR,2017
BENGUET,22,0,12/11/2017,CAR,2017
BENGUET,13,0,19/11/2017,CAR,2017
BENGUET,23,0,26/11/2017,CAR,2017
BENGUET,31,0,3/12/2017,CAR,2017
BENGUET,12,0,10/12/2017,CAR,2017
BENGUET,5,0,17/12/2017,CAR,2017
BENGUET,20,0,24/12/2017,CAR,2017
BENGUET,2,0,31/12/2017,CAR,2017
IFUGAO,0,0,8/1/2017,CAR,2017
IFUGAO,1,0,15/01/2017,CAR,2017
IFUGAO,3,0,22/01/2017,CAR,2017
IFUGAO,2,0,29/01/2017,CAR,2017
IFUGAO,2,0,5/2/2017,CAR,2017
IFUGAO,2,0,12/2/2017,CAR,2017
IFUGAO,2,0,19/02/2017,CAR,2017
IFUGAO,2,0,26/02/2017,CAR,2017
IFUGAO,1,0,5/3/2017,CAR,2017
IFUGAO,1,0,12/3/2017,CAR,2017
IFUGAO,0,0,19/03/2017,CAR,2017
IFUGAO,2,0,26/03/2017,CAR,2017
IFUGAO,0,0,2/4/2017,CAR,2017
IFUGAO,0,0,9/4/2017,CAR,2017
IFUGAO,0,0,16/04/2017,CAR,2017
IFUGAO,0,0,23/04/2017,CAR,2017
IFUGAO,0,0,30/04/2017,CAR,2017
IFUGAO,3,0,7/5/2017,CAR,2017
IFUGAO,1,0,14/05/2017,CAR,2017
IFUGAO,1,0,21/05/2017,CAR,2017
IFUGAO,6,0,28/05/2017,CAR,2017
IFUGAO,5,0,4/6/2017,CAR,2017
IFUGAO,17,0,11/6/2017,CAR,2017
IFUGAO,5,0,18/06/2017,CAR,2017
IFUGAO,15,0,25/06/2017,CAR,2017
IFUGAO,9,0,2/7/2017,CAR,2017
IFUGAO,17,0,9/7/2017,CAR,2017
IFUGAO,28,0,16/07/2017,CAR,2017
IFUGAO,29,0,23/07/2017,CAR,2017
IFUGAO,48,0,30/07/2017,CAR,2017
IFUGAO,22,0,6/8/2017,CAR,2017
IFUGAO,73,0,13/08/2017,CAR,2017
IFUGAO,37,0,20/08/2017,CAR,2017
IFUGAO,26,0,27/08/2017,CAR,2017
IFUGAO,14,0,3/9/2017,CAR,2017
IFUGAO,5,0,10/9/2017,CAR,2017
IFUGAO,78,0,17/09/2017,CAR,2017
IFUGAO,17,0,24/09/2017,CAR,2017
IFUGAO,7,0,1/10/2017,CAR,2017
IFUGAO,15,0,8/10/2017,CAR,2017
IFUGAO,8,0,15/10/2017,CAR,2017
IFUGAO,21,0,22/10/2017,CAR,2017
IFUGAO,10,0,29/10/2017,CAR,2017
IFUGAO,11,0,5/11/2017,CAR,2017
IFUGAO,17,0,12/11/2017,CAR,2017
IFUGAO,11,0,19/11/2017,CAR,2017
IFUGAO,3,0,26/11/2017,CAR,2017
IFUGAO,3,0,3/12/2017,CAR,2017
IFUGAO,2,0,10/12/2017,CAR,2017
IFUGAO,5,0,17/12/2017,CAR,2017
IFUGAO,3,0,24/12/2017,CAR,2017
IFUGAO,1,0,31/12/2017,CAR,2017
KALINGA,8,0,8/1/2017,CAR,2017
KALINGA,11,0,15/01/2017,CAR,2017
KALINGA,19,0,22/01/2017,CAR,2017
KALINGA,19,0,29/01/2017,CAR,2017
KALINGA,21,0,5/2/2017,CAR,2017
KALINGA,12,0,12/2/2017,CAR,2017
KALINGA,13,0,19/02/2017,CAR,2017
KALINGA,9,0,26/02/2017,CAR,2017
KALINGA,10,0,5/3/2017,CAR,2017
KALINGA,10,0,12/3/2017,CAR,2017
KALINGA,5,0,19/03/2017,CAR,2017
KALINGA,1,0,26/03/2017,CAR,2017
KALINGA,3,0,2/4/2017,CAR,2017
KALINGA,3,0,9/4/2017,CAR,2017
KALINGA,4,0,16/04/2017,CAR,2017
KALINGA,5,0,23/04/2017,CAR,2017
KALINGA,8,0,30/04/2017,CAR,2017
KALINGA,3,0,7/5/2017,CAR,2017
KALINGA,3,0,14/05/2017,CAR,2017
KALINGA,0,0,21/05/2017,CAR,2017
KALINGA,1,0,28/05/2017,CAR,2017
KALINGA,6,0,4/6/2017,CAR,2017
KALINGA,4,0,11/6/2017,CAR,2017
KALINGA,9,0,18/06/2017,CAR,2017
KALINGA,1,0,25/06/2017,CAR,2017
KALINGA,6,0,2/7/2017,CAR,2017
KALINGA,23,0,9/7/2017,CAR,2017
KALINGA,28,0,16/07/2017,CAR,2017
KALINGA,33,0,23/07/2017,CAR,2017
KALINGA,59,0,30/07/2017,CAR,2017
KALINGA,70,0,6/8/2017,CAR,2017
KALINGA,97,0,13/08/2017,CAR,2017
KALINGA,72,0,20/08/2017,CAR,2017
KALINGA,26,0,27/08/2017,CAR,2017
KALINGA,67,2,3/9/2017,CAR,2017
KALINGA,39,0,10/9/2017,CAR,2017
KALINGA,1,0,17/09/2017,CAR,2017
KALINGA,62,0,24/09/2017,CAR,2017
KALINGA,76,0,1/10/2017,CAR,2017
KALINGA,75,0,8/10/2017,CAR,2017
KALINGA,50,0,15/10/2017,CAR,2017
KALINGA,35,0,22/10/2017,CAR,2017
KALINGA,51,0,29/10/2017,CAR,2017
KALINGA,24,0,5/11/2017,CAR,2017
KALINGA,50,0,12/11/2017,CAR,2017
KALINGA,48,0,19/11/2017,CAR,2017
KALINGA,37,0,26/11/2017,CAR,2017
KALINGA,43,0,3/12/2017,CAR,2017
KALINGA,56,1,10/12/2017,CAR,2017
KALINGA,45,0,17/12/2017,CAR,2017
KALINGA,24,0,24/12/2017,CAR,2017
KALINGA,23,0,31/12/2017,CAR,2017
MOUNTAIN PROVINCE,5,0,8/1/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,15/01/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,22/01/2017,CAR,2017
MOUNTAIN PROVINCE,2,0,29/01/2017,CAR,2017
MOUNTAIN PROVINCE,2,0,5/2/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,12/2/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,19/02/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,26/02/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,5/3/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,12/3/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,19/03/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,26/03/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,2/4/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,9/4/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,16/04/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,23/04/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,30/04/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,7/5/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,14/05/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,21/05/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,28/05/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,4/6/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,11/6/2017,CAR,2017
MOUNTAIN PROVINCE,2,0,18/06/2017,CAR,2017
MOUNTAIN PROVINCE,2,0,25/06/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,2/7/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,9/7/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,16/07/2017,CAR,2017
MOUNTAIN PROVINCE,2,0,23/07/2017,CAR,2017
MOUNTAIN PROVINCE,3,0,30/07/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,6/8/2017,CAR,2017
MOUNTAIN PROVINCE,4,1,13/08/2017,CAR,2017
MOUNTAIN PROVINCE,7,0,20/08/2017,CAR,2017
MOUNTAIN PROVINCE,2,0,27/08/2017,CAR,2017
MOUNTAIN PROVINCE,2,0,3/9/2017,CAR,2017
MOUNTAIN PROVINCE,5,0,10/9/2017,CAR,2017
MOUNTAIN PROVINCE,38,0,17/09/2017,CAR,2017
MOUNTAIN PROVINCE,5,0,24/09/2017,CAR,2017
MOUNTAIN PROVINCE,4,0,1/10/2017,CAR,2017
MOUNTAIN PROVINCE,6,0,8/10/2017,CAR,2017
MOUNTAIN PROVINCE,6,0,15/10/2017,CAR,2017
MOUNTAIN PROVINCE,3,0,22/10/2017,CAR,2017
MOUNTAIN PROVINCE,7,0,29/10/2017,CAR,2017
MOUNTAIN PROVINCE,1,0,5/11/2017,CAR,2017
MOUNTAIN PROVINCE,2,0,12/11/2017,CAR,2017
MOUNTAIN PROVINCE,3,0,19/11/2017,CAR,2017
MOUNTAIN PROVINCE,5,0,26/11/2017,CAR,2017
MOUNTAIN PROVINCE,3,0,3/12/2017,CAR,2017
MOUNTAIN PROVINCE,2,0,10/12/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,17/12/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,24/12/2017,CAR,2017
MOUNTAIN PROVINCE,0,0,31/12/2017,CAR,2017
AGUSAN DEL NORTE,14,0,8/1/2017,CARAGA,2017
AGUSAN DEL NORTE,12,1,15/01/2017,CARAGA,2017
AGUSAN DEL NORTE,6,0,22/01/2017,CARAGA,2017
AGUSAN DEL NORTE,11,0,29/01/2017,CARAGA,2017
AGUSAN DEL NORTE,12,0,5/2/2017,CARAGA,2017
AGUSAN DEL NORTE,3,0,12/2/2017,CARAGA,2017
AGUSAN DEL NORTE,8,0,19/02/2017,CARAGA,2017
AGUSAN DEL NORTE,1,0,26/02/2017,CARAGA,2017
AGUSAN DEL NORTE,2,0,5/3/2017,CARAGA,2017
AGUSAN DEL NORTE,3,0,12/3/2017,CARAGA,2017
AGUSAN DEL NORTE,3,0,19/03/2017,CARAGA,2017
AGUSAN DEL NORTE,11,0,26/03/2017,CARAGA,2017
AGUSAN DEL NORTE,2,0,2/4/2017,CARAGA,2017
AGUSAN DEL NORTE,4,0,9/4/2017,CARAGA,2017
AGUSAN DEL NORTE,7,0,16/04/2017,CARAGA,2017
AGUSAN DEL NORTE,3,0,23/04/2017,CARAGA,2017
AGUSAN DEL NORTE,2,0,30/04/2017,CARAGA,2017
AGUSAN DEL NORTE,6,0,7/5/2017,CARAGA,2017
AGUSAN DEL NORTE,4,0,14/05/2017,CARAGA,2017
AGUSAN DEL NORTE,5,0,21/05/2017,CARAGA,2017
AGUSAN DEL NORTE,8,0,28/05/2017,CARAGA,2017
AGUSAN DEL NORTE,2,0,4/6/2017,CARAGA,2017
AGUSAN DEL NORTE,4,0,11/6/2017,CARAGA,2017
AGUSAN DEL NORTE,6,0,18/06/2017,CARAGA,2017
AGUSAN DEL NORTE,7,0,25/06/2017,CARAGA,2017
AGUSAN DEL NORTE,0,0,2/7/2017,CARAGA,2017
AGUSAN DEL NORTE,3,0,9/7/2017,CARAGA,2017
AGUSAN DEL NORTE,2,0,16/07/2017,CARAGA,2017
AGUSAN DEL NORTE,4,1,23/07/2017,CARAGA,2017
AGUSAN DEL NORTE,3,0,30/07/2017,CARAGA,2017
AGUSAN DEL NORTE,4,0,6/8/2017,CARAGA,2017
AGUSAN DEL NORTE,5,0,13/08/2017,CARAGA,2017
AGUSAN DEL NORTE,0,0,20/08/2017,CARAGA,2017
AGUSAN DEL NORTE,3,0,27/08/2017,CARAGA,2017
AGUSAN DEL NORTE,2,0,3/9/2017,CARAGA,2017
AGUSAN DEL NORTE,2,0,10/9/2017,CARAGA,2017
AGUSAN DEL NORTE,5,0,17/09/2017,CARAGA,2017
AGUSAN DEL NORTE,5,0,24/09/2017,CARAGA,2017
AGUSAN DEL NORTE,2,0,1/10/2017,CARAGA,2017
AGUSAN DEL NORTE,5,0,8/10/2017,CARAGA,2017
AGUSAN DEL NORTE,8,0,15/10/2017,CARAGA,2017
AGUSAN DEL NORTE,4,0,22/10/2017,CARAGA,2017
AGUSAN DEL NORTE,8,0,29/10/2017,CARAGA,2017
AGUSAN DEL NORTE,4,0,5/11/2017,CARAGA,2017
AGUSAN DEL NORTE,6,0,12/11/2017,CARAGA,2017
AGUSAN DEL NORTE,0,0,19/11/2017,CARAGA,2017
AGUSAN DEL NORTE,4,0,26/11/2017,CARAGA,2017
AGUSAN DEL NORTE,4,0,3/12/2017,CARAGA,2017
AGUSAN DEL NORTE,3,0,10/12/2017,CARAGA,2017
AGUSAN DEL NORTE,1,0,17/12/2017,CARAGA,2017
AGUSAN DEL NORTE,2,0,24/12/2017,CARAGA,2017
AGUSAN DEL NORTE,0,0,31/12/2017,CARAGA,2017
AGUSAN DEL SUR,25,0,8/1/2017,CARAGA,2017
AGUSAN DEL SUR,13,0,15/01/2017,CARAGA,2017
AGUSAN DEL SUR,12,0,22/01/2017,CARAGA,2017
AGUSAN DEL SUR,11,0,29/01/2017,CARAGA,2017
AGUSAN DEL SUR,25,0,5/2/2017,CARAGA,2017
AGUSAN DEL SUR,12,1,12/2/2017,CARAGA,2017
AGUSAN DEL SUR,10,0,19/02/2017,CARAGA,2017
AGUSAN DEL SUR,12,0,26/02/2017,CARAGA,2017
AGUSAN DEL SUR,11,0,5/3/2017,CARAGA,2017
AGUSAN DEL SUR,7,0,12/3/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,19/03/2017,CARAGA,2017
AGUSAN DEL SUR,10,0,26/03/2017,CARAGA,2017
AGUSAN DEL SUR,15,0,2/4/2017,CARAGA,2017
AGUSAN DEL SUR,3,0,9/4/2017,CARAGA,2017
AGUSAN DEL SUR,7,0,16/04/2017,CARAGA,2017
AGUSAN DEL SUR,7,0,23/04/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,30/04/2017,CARAGA,2017
AGUSAN DEL SUR,5,0,7/5/2017,CARAGA,2017
AGUSAN DEL SUR,8,0,14/05/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,21/05/2017,CARAGA,2017
AGUSAN DEL SUR,2,0,28/05/2017,CARAGA,2017
AGUSAN DEL SUR,16,0,4/6/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,11/6/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,18/06/2017,CARAGA,2017
AGUSAN DEL SUR,1,0,25/06/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,2/7/2017,CARAGA,2017
AGUSAN DEL SUR,7,0,9/7/2017,CARAGA,2017
AGUSAN DEL SUR,5,0,16/07/2017,CARAGA,2017
AGUSAN DEL SUR,14,0,23/07/2017,CARAGA,2017
AGUSAN DEL SUR,11,0,30/07/2017,CARAGA,2017
AGUSAN DEL SUR,8,0,6/8/2017,CARAGA,2017
AGUSAN DEL SUR,12,0,13/08/2017,CARAGA,2017
AGUSAN DEL SUR,5,0,20/08/2017,CARAGA,2017
AGUSAN DEL SUR,14,0,27/08/2017,CARAGA,2017
AGUSAN DEL SUR,11,0,3/9/2017,CARAGA,2017
AGUSAN DEL SUR,14,0,10/9/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,17/09/2017,CARAGA,2017
AGUSAN DEL SUR,12,0,24/09/2017,CARAGA,2017
AGUSAN DEL SUR,10,0,1/10/2017,CARAGA,2017
AGUSAN DEL SUR,10,0,8/10/2017,CARAGA,2017
AGUSAN DEL SUR,3,0,15/10/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,22/10/2017,CARAGA,2017
AGUSAN DEL SUR,7,0,29/10/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,5/11/2017,CARAGA,2017
AGUSAN DEL SUR,4,0,12/11/2017,CARAGA,2017
AGUSAN DEL SUR,3,0,19/11/2017,CARAGA,2017
AGUSAN DEL SUR,8,1,26/11/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,3/12/2017,CARAGA,2017
AGUSAN DEL SUR,13,0,10/12/2017,CARAGA,2017
AGUSAN DEL SUR,12,0,17/12/2017,CARAGA,2017
AGUSAN DEL SUR,4,0,24/12/2017,CARAGA,2017
AGUSAN DEL SUR,6,0,31/12/2017,CARAGA,2017
BASILIG CITY,3,0,8/1/2017,CARAGA,2017
BASILIG CITY,6,0,15/01/2017,CARAGA,2017
BASILIG CITY,6,0,22/01/2017,CARAGA,2017
BASILIG CITY,9,0,29/01/2017,CARAGA,2017
BASILIG CITY,3,0,5/2/2017,CARAGA,2017
BASILIG CITY,3,0,12/2/2017,CARAGA,2017
BASILIG CITY,2,0,19/02/2017,CARAGA,2017
BASILIG CITY,0,0,26/02/2017,CARAGA,2017
BASILIG CITY,1,0,5/3/2017,CARAGA,2017
BASILIG CITY,1,0,12/3/2017,CARAGA,2017
BASILIG CITY,3,0,19/03/2017,CARAGA,2017
BASILIG CITY,2,0,26/03/2017,CARAGA,2017
BASILIG CITY,1,0,2/4/2017,CARAGA,2017
BASILIG CITY,1,0,9/4/2017,CARAGA,2017
BASILIG CITY,3,0,16/04/2017,CARAGA,2017
BASILIG CITY,2,0,23/04/2017,CARAGA,2017
BASILIG CITY,0,0,30/04/2017,CARAGA,2017
BASILIG CITY,2,0,7/5/2017,CARAGA,2017
BASILIG CITY,1,0,14/05/2017,CARAGA,2017
BASILIG CITY,1,0,21/05/2017,CARAGA,2017
BASILIG CITY,2,0,28/05/2017,CARAGA,2017
BASILIG CITY,1,0,4/6/2017,CARAGA,2017
BASILIG CITY,0,0,11/6/2017,CARAGA,2017
BASILIG CITY,0,0,18/06/2017,CARAGA,2017
BASILIG CITY,2,0,25/06/2017,CARAGA,2017
BASILIG CITY,1,0,2/7/2017,CARAGA,2017
BASILIG CITY,1,0,9/7/2017,CARAGA,2017
BASILIG CITY,1,0,16/07/2017,CARAGA,2017
BASILIG CITY,3,0,23/07/2017,CARAGA,2017
BASILIG CITY,1,0,30/07/2017,CARAGA,2017
BASILIG CITY,4,0,6/8/2017,CARAGA,2017
BASILIG CITY,3,0,13/08/2017,CARAGA,2017
BASILIG CITY,5,0,20/08/2017,CARAGA,2017
BASILIG CITY,4,0,27/08/2017,CARAGA,2017
BASILIG CITY,3,0,3/9/2017,CARAGA,2017
BASILIG CITY,3,0,10/9/2017,CARAGA,2017
BASILIG CITY,2,0,17/09/2017,CARAGA,2017
BASILIG CITY,3,0,24/09/2017,CARAGA,2017
BASILIG CITY,1,0,1/10/2017,CARAGA,2017
BASILIG CITY,2,0,8/10/2017,CARAGA,2017
BASILIG CITY,1,0,15/10/2017,CARAGA,2017
BASILIG CITY,1,0,22/10/2017,CARAGA,2017
BASILIG CITY,3,0,29/10/2017,CARAGA,2017
BASILIG CITY,0,0,5/11/2017,CARAGA,2017
BASILIG CITY,0,0,12/11/2017,CARAGA,2017
BASILIG CITY,0,0,19/11/2017,CARAGA,2017
BASILIG CITY,0,0,26/11/2017,CARAGA,2017
BASILIG CITY,1,0,3/12/2017,CARAGA,2017
BASILIG CITY,3,0,10/12/2017,CARAGA,2017
BASILIG CITY,3,0,17/12/2017,CARAGA,2017
BASILIG CITY,0,0,24/12/2017,CARAGA,2017
BASILIG CITY,0,0,31/12/2017,CARAGA,2017
BAYUGAN CITY,3,0,8/1/2017,CARAGA,2017
BAYUGAN CITY,2,0,15/01/2017,CARAGA,2017
BAYUGAN CITY,6,0,22/01/2017,CARAGA,2017
BAYUGAN CITY,3,0,29/01/2017,CARAGA,2017
BAYUGAN CITY,0,0,5/2/2017,CARAGA,2017
BAYUGAN CITY,2,0,12/2/2017,CARAGA,2017
BAYUGAN CITY,4,0,19/02/2017,CARAGA,2017
BAYUGAN CITY,3,0,26/02/2017,CARAGA,2017
BAYUGAN CITY,1,0,5/3/2017,CARAGA,2017
BAYUGAN CITY,2,0,12/3/2017,CARAGA,2017
BAYUGAN CITY,0,0,19/03/2017,CARAGA,2017
BAYUGAN CITY,0,0,26/03/2017,CARAGA,2017
BAYUGAN CITY,0,0,2/4/2017,CARAGA,2017
BAYUGAN CITY,2,0,9/4/2017,CARAGA,2017
BAYUGAN CITY,0,0,16/04/2017,CARAGA,2017
BAYUGAN CITY,3,0,23/04/2017,CARAGA,2017
BAYUGAN CITY,0,0,30/04/2017,CARAGA,2017
BAYUGAN CITY,0,0,7/5/2017,CARAGA,2017
BAYUGAN CITY,0,0,14/05/2017,CARAGA,2017
BAYUGAN CITY,0,0,21/05/2017,CARAGA,2017
BAYUGAN CITY,1,0,28/05/2017,CARAGA,2017
BAYUGAN CITY,1,0,4/6/2017,CARAGA,2017
BAYUGAN CITY,0,0,11/6/2017,CARAGA,2017
BAYUGAN CITY,0,0,18/06/2017,CARAGA,2017
BAYUGAN CITY,0,0,25/06/2017,CARAGA,2017
BAYUGAN CITY,0,0,2/7/2017,CARAGA,2017
BAYUGAN CITY,0,0,9/7/2017,CARAGA,2017
BAYUGAN CITY,0,0,16/07/2017,CARAGA,2017
BAYUGAN CITY,0,0,23/07/2017,CARAGA,2017
BAYUGAN CITY,0,0,30/07/2017,CARAGA,2017
BAYUGAN CITY,3,0,6/8/2017,CARAGA,2017
BAYUGAN CITY,0,0,13/08/2017,CARAGA,2017
BAYUGAN CITY,3,0,20/08/2017,CARAGA,2017
BAYUGAN CITY,0,0,27/08/2017,CARAGA,2017
BAYUGAN CITY,2,0,3/9/2017,CARAGA,2017
BAYUGAN CITY,2,0,10/9/2017,CARAGA,2017
BAYUGAN CITY,3,0,17/09/2017,CARAGA,2017
BAYUGAN CITY,3,0,24/09/2017,CARAGA,2017
BAYUGAN CITY,1,1,1/10/2017,CARAGA,2017
BAYUGAN CITY,4,0,8/10/2017,CARAGA,2017
BAYUGAN CITY,5,0,15/10/2017,CARAGA,2017
BAYUGAN CITY,3,0,22/10/2017,CARAGA,2017
BAYUGAN CITY,6,0,29/10/2017,CARAGA,2017
BAYUGAN CITY,1,0,5/11/2017,CARAGA,2017
BAYUGAN CITY,0,0,12/11/2017,CARAGA,2017
BAYUGAN CITY,2,0,19/11/2017,CARAGA,2017
BAYUGAN CITY,0,0,26/11/2017,CARAGA,2017
BAYUGAN CITY,3,0,3/12/2017,CARAGA,2017
BAYUGAN CITY,0,0,10/12/2017,CARAGA,2017
BAYUGAN CITY,1,0,17/12/2017,CARAGA,2017
BAYUGAN CITY,1,0,24/12/2017,CARAGA,2017
BAYUGAN CITY,0,0,31/12/2017,CARAGA,2017
BUTUAN CITY,20,0,8/1/2017,CARAGA,2017
BUTUAN CITY,19,1,15/01/2017,CARAGA,2017
BUTUAN CITY,22,0,22/01/2017,CARAGA,2017
BUTUAN CITY,10,0,29/01/2017,CARAGA,2017
BUTUAN CITY,13,0,5/2/2017,CARAGA,2017
BUTUAN CITY,11,0,12/2/2017,CARAGA,2017
BUTUAN CITY,10,0,19/02/2017,CARAGA,2017
BUTUAN CITY,19,0,26/02/2017,CARAGA,2017
BUTUAN CITY,6,0,5/3/2017,CARAGA,2017
BUTUAN CITY,10,0,12/3/2017,CARAGA,2017
BUTUAN CITY,12,0,19/03/2017,CARAGA,2017
BUTUAN CITY,12,0,26/03/2017,CARAGA,2017
BUTUAN CITY,11,0,2/4/2017,CARAGA,2017
BUTUAN CITY,6,0,9/4/2017,CARAGA,2017
BUTUAN CITY,10,0,16/04/2017,CARAGA,2017
BUTUAN CITY,4,0,23/04/2017,CARAGA,2017
BUTUAN CITY,5,0,30/04/2017,CARAGA,2017
BUTUAN CITY,3,0,7/5/2017,CARAGA,2017
BUTUAN CITY,1,0,14/05/2017,CARAGA,2017
BUTUAN CITY,6,0,21/05/2017,CARAGA,2017
BUTUAN CITY,3,0,28/05/2017,CARAGA,2017
BUTUAN CITY,4,0,4/6/2017,CARAGA,2017
BUTUAN CITY,9,0,11/6/2017,CARAGA,2017
BUTUAN CITY,1,0,18/06/2017,CARAGA,2017
BUTUAN CITY,1,0,25/06/2017,CARAGA,2017
BUTUAN CITY,4,0,2/7/2017,CARAGA,2017
BUTUAN CITY,6,0,9/7/2017,CARAGA,2017
BUTUAN CITY,1,0,16/07/2017,CARAGA,2017
BUTUAN CITY,4,0,23/07/2017,CARAGA,2017
BUTUAN CITY,0,0,30/07/2017,CARAGA,2017
BUTUAN CITY,15,0,6/8/2017,CARAGA,2017
BUTUAN CITY,19,0,13/08/2017,CARAGA,2017
BUTUAN CITY,4,0,20/08/2017,CARAGA,2017
BUTUAN CITY,0,0,27/08/2017,CARAGA,2017
BUTUAN CITY,2,0,3/9/2017,CARAGA,2017
BUTUAN CITY,1,0,10/9/2017,CARAGA,2017
BUTUAN CITY,0,0,17/09/2017,CARAGA,2017
BUTUAN CITY,1,0,24/09/2017,CARAGA,2017
BUTUAN CITY,3,0,1/10/2017,CARAGA,2017
BUTUAN CITY,9,0,8/10/2017,CARAGA,2017
BUTUAN CITY,6,0,15/10/2017,CARAGA,2017
BUTUAN CITY,2,0,22/10/2017,CARAGA,2017
BUTUAN CITY,5,0,29/10/2017,CARAGA,2017
BUTUAN CITY,1,0,5/11/2017,CARAGA,2017
BUTUAN CITY,0,0,12/11/2017,CARAGA,2017
BUTUAN CITY,0,0,19/11/2017,CARAGA,2017
BUTUAN CITY,1,0,26/11/2017,CARAGA,2017
BUTUAN CITY,1,0,3/12/2017,CARAGA,2017
BUTUAN CITY,2,0,10/12/2017,CARAGA,2017
BUTUAN CITY,1,0,17/12/2017,CARAGA,2017
BUTUAN CITY,0,0,24/12/2017,CARAGA,2017
BUTUAN CITY,0,0,31/12/2017,CARAGA,2017
CABADBARAN CITY,5,0,8/1/2017,CARAGA,2017
CABADBARAN CITY,1,0,15/01/2017,CARAGA,2017
CABADBARAN CITY,3,0,22/01/2017,CARAGA,2017
CABADBARAN CITY,3,0,29/01/2017,CARAGA,2017
CABADBARAN CITY,1,0,5/2/2017,CARAGA,2017
CABADBARAN CITY,2,0,12/2/2017,CARAGA,2017
CABADBARAN CITY,3,0,19/02/2017,CARAGA,2017
CABADBARAN CITY,1,0,26/02/2017,CARAGA,2017
CABADBARAN CITY,2,0,5/3/2017,CARAGA,2017
CABADBARAN CITY,0,0,12/3/2017,CARAGA,2017
CABADBARAN CITY,1,0,19/03/2017,CARAGA,2017
CABADBARAN CITY,2,0,26/03/2017,CARAGA,2017
CABADBARAN CITY,0,0,2/4/2017,CARAGA,2017
CABADBARAN CITY,0,0,9/4/2017,CARAGA,2017
CABADBARAN CITY,0,0,16/04/2017,CARAGA,2017
CABADBARAN CITY,0,0,23/04/2017,CARAGA,2017
CABADBARAN CITY,0,0,30/04/2017,CARAGA,2017
CABADBARAN CITY,0,0,7/5/2017,CARAGA,2017
CABADBARAN CITY,2,0,14/05/2017,CARAGA,2017
CABADBARAN CITY,0,0,21/05/2017,CARAGA,2017
CABADBARAN CITY,2,0,28/05/2017,CARAGA,2017
CABADBARAN CITY,0,0,4/6/2017,CARAGA,2017
CABADBARAN CITY,1,0,11/6/2017,CARAGA,2017
CABADBARAN CITY,0,0,18/06/2017,CARAGA,2017
CABADBARAN CITY,1,0,25/06/2017,CARAGA,2017
CABADBARAN CITY,0,0,2/7/2017,CARAGA,2017
CABADBARAN CITY,0,0,9/7/2017,CARAGA,2017
CABADBARAN CITY,0,0,16/07/2017,CARAGA,2017
CABADBARAN CITY,0,0,23/07/2017,CARAGA,2017
CABADBARAN CITY,2,0,30/07/2017,CARAGA,2017
CABADBARAN CITY,0,0,6/8/2017,CARAGA,2017
CABADBARAN CITY,2,0,13/08/2017,CARAGA,2017
CABADBARAN CITY,1,0,20/08/2017,CARAGA,2017
CABADBARAN CITY,0,0,27/08/2017,CARAGA,2017
CABADBARAN CITY,1,0,3/9/2017,CARAGA,2017
CABADBARAN CITY,0,0,10/9/2017,CARAGA,2017
CABADBARAN CITY,0,0,17/09/2017,CARAGA,2017
